ID,DATA_HORA,DIA_SEM,FERIDOS,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,CONT_ACID,CONT_VIT,UPS
558969,20130103 11:05,QUINTA,0,BOM,DIA,NORTE,3,1,2013,11,1,0,1
558962,20130103 11:15,QUINTA,0,BOM,DIA,SUL,3,1,2013,11,1,0,1
558872,20130103 12:00,QUINTA,1,BOM,DIA,NORTE,3,1,2013,12,1,1,5
559065,20130103 12:00,QUINTA,1,BOM,DIA,NORTE,3,1,2013,12,1,1,5
558874,20130103 12:00,QUINTA,2,BOM,DIA,LESTE,3,1,2013,12,1,1,5
558980,20130103 12:25,QUINTA,0,BOM,DIA,CENTRO,3,1,2013,12,1,0,1
558875,20130103 12:29,QUINTA,1,BOM,DIA,NORTE,3,1,2013,12,1,1,5
582245,20130103 12:40,QUINTA,0,BOM,DIA,NORTE,3,1,2013,12,1,0,1
559415,20130103 13:00,QUINTA,1,BOM,DIA,LESTE,3,1,2013,13,1,1,5
558979,20130103 13:30,QUINTA,0,BOM,DIA,CENTRO,3,1,2013,13,1,0,1
558877,20130103 13:45,QUINTA,1,BOM,DIA,NORTE,3,1,2013,13,1,1,5
558963,20130103 14:15,QUINTA,0,BOM,DIA,SUL,3,1,2013,14,1,0,1
558879,20130103 14:30,QUINTA,1,BOM,DIA,SUL,3,1,2013,14,1,1,5
558976,20130103 15:10,QUINTA,0,BOM,DIA,CENTRO,3,1,2013,15,1,0,1
582293,20130103 15:30,QUINTA,0,CHUVOSO,DIA,LESTE,3,1,2013,15,1,0,1
558978,20130103 15:37,QUINTA,0,BOM,DIA,CENTRO,3,1,2013,15,1,0,1
558880,20130103 15:40,QUINTA,1,BOM,DIA,NORTE,3,1,2013,15,1,1,5
558954,20130103 16:00,QUINTA,0,BOM,DIA,NORTE,3,1,2013,16,1,0,1
559042,20130103 16:05,QUINTA,0,BOM,DIA,LESTE,3,1,2013,16,1,0,1
558957,20130103 16:40,QUINTA,0,BOM,DIA,NORTE,3,1,2013,16,1,0,1
558964,20130103 17:20,QUINTA,0,BOM,DIA,SUL,3,1,2013,17,1,0,1
558953,20130103 17:27,QUINTA,0,BOM,DIA,NORTE,3,1,2013,17,1,0,1
559025,20130103 17:40,QUINTA,0,BOM,DIA,SUL,3,1,2013,17,1,0,1
558965,20130103 17:45,QUINTA,0,BOM,DIA,SUL,3,1,2013,17,1,0,1
558977,20130103 17:45,QUINTA,0,BOM,DIA,CENTRO,3,1,2013,17,1,0,1
558972,20130103 17:50,QUINTA,0,BOM,DIA,LESTE,3,1,2013,17,1,0,1
558956,20130103 18:14,QUINTA,0,BOM,NOITE,NORTE,3,1,2013,18,1,0,1
558967,20130103 18:15,QUINTA,0,BOM,NOITE,SUL,3,1,2013,18,1,0,1
558966,20130103 18:15,QUINTA,0,BOM,NOITE,SUL,3,1,2013,18,1,0,1
559043,20130103 18:23,QUINTA,0,BOM,NOITE,LESTE,3,1,2013,18,1,0,1
558955,20130103 18:30,QUINTA,0,BOM,NOITE,NORTE,3,1,2013,18,1,0,1
558883,20130103 19:05,QUINTA,1,BOM,NOITE,NORTE,3,1,2013,19,1,1,5
559044,20130103 19:35,QUINTA,0,BOM,NOITE,NORTE,3,1,2013,19,1,0,1
558974,20130103 20:10,QUINTA,0,BOM,NOITE,LESTE,3,1,2013,20,1,0,1
558882,20130103 20:20,QUINTA,1,BOM,NOITE,SUL,3,1,2013,20,1,1,5
559114,20130103 21:15,QUINTA,0,BOM,NOITE,SUL,3,1,2013,21,1,0,1
558990,20130103 21:40,QUINTA,1,BOM,NOITE,SUL,3,1,2013,21,1,1,5
558975,20130103 22:50,QUINTA,0,BOM,NOITE,LESTE,3,1,2013,22,1,0,1
566183,20130104 05:15,SEXTA,1,BOM,NOITE,LESTE,4,1,2013,5,1,1,5
558989,20130104 05:39,SEXTA,0,BOM,NOITE,LESTE,4,1,2013,5,1,1,13
559208,20130104 06:45,SEXTA,0,BOM,DIA,LESTE,4,1,2013,6,1,0,1
559096,20130104 07:50,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,7,1,0,1
559209,20130104 08:00,SEXTA,0,BOM,DIA,LESTE,4,1,2013,8,1,0,1
559026,20130104 08:00,SEXTA,0,BOM,DIA,SUL,4,1,2013,8,1,0,1
558983,20130104 08:30,SEXTA,0,BOM,DIA,NORTE,4,1,2013,8,1,0,1
559092,20130104 08:33,SEXTA,0,BOM,DIA,NORTE,4,1,2013,8,1,0,1
559081,20130104 08:50,SEXTA,0,BOM,DIA,NORTE,4,1,2013,8,1,0,1
558993,20130104 08:50,SEXTA,1,BOM,DIA,CENTRO,4,1,2013,8,1,1,5
559093,20130104 08:55,SEXTA,0,BOM,DIA,NORTE,4,1,2013,8,1,0,1
558984,20130104 09:20,SEXTA,0,BOM,DIA,NORTE,4,1,2013,9,1,0,1
559097,20130104 09:30,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,9,1,0,1
559210,20130104 10:00,SEXTA,0,BOM,DIA,LESTE,4,1,2013,10,1,0,1
558995,20130104 11:00,SEXTA,1,BOM,DIA,CENTRO,4,1,2013,11,1,1,5
558996,20130104 11:15,SEXTA,1,BOM,DIA,SUL,4,1,2013,11,1,1,5
559540,20130104 12:00,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,12,1,0,1
558998,20130104 12:10,SEXTA,1,BOM,DIA,SUL,4,1,2013,12,1,1,5
559082,20130104 12:29,SEXTA,0,BOM,DIA,NORTE,4,1,2013,12,1,0,1
559083,20130104 12:30,SEXTA,0,BOM,DIA,NORTE,4,1,2013,12,1,0,1
559645,20130104 12:55,SEXTA,0,BOM,DIA,NORTE,4,1,2013,12,1,0,1
559084,20130104 13:50,SEXTA,0,BOM,DIA,NORTE,4,1,2013,13,1,0,1
559211,20130104 14:00,SEXTA,0,BOM,DIA,LESTE,4,1,2013,14,1,0,1
582225,20130104 14:25,SEXTA,0,BOM,DIA,NORTE,4,1,2013,14,1,0,1
559028,20130104 14:30,SEXTA,0,BOM,DIA,SUL,4,1,2013,14,1,0,1
559212,20130104 15:10,SEXTA,0,BOM,DIA,LESTE,4,1,2013,15,1,0,1
559086,20130104 15:14,SEXTA,0,BOM,DIA,NORTE,4,1,2013,15,1,0,1
559070,20130104 15:30,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,15,1,0,1
559085,20130104 15:45,SEXTA,0,BOM,DIA,NORTE,4,1,2013,15,1,0,1
559213,20130104 16:10,SEXTA,0,BOM,DIA,LESTE,4,1,2013,16,1,0,1
559243,20130104 16:30,SEXTA,1,BOM,DIA,SUL,4,1,2013,16,1,1,5
559000,20130104 16:30,SEXTA,1,BOM,DIA,NORTE,4,1,2013,16,1,1,5
559090,20130104 16:50,SEXTA,0,BOM,DIA,NORTE,4,1,2013,16,1,0,1
559001,20130104 17:00,SEXTA,1,BOM,DIA,LESTE,4,1,2013,17,1,1,5
559029,20130104 17:00,SEXTA,0,BOM,DIA,SUL,4,1,2013,17,1,0,1
559002,20130104 17:10,SEXTA,3,BOM,DIA,SUL,4,1,2013,17,1,1,5
559089,20130104 17:15,SEXTA,0,BOM,DIA,NORTE,4,1,2013,17,1,0,1
559091,20130104 17:30,SEXTA,0,BOM,DIA,NORTE,4,1,2013,17,1,0,1
559088,20130104 17:40,SEXTA,0,BOM,DIA,NORTE,4,1,2013,17,1,0,1
559087,20130104 17:40,SEXTA,0,BOM,DIA,NORTE,4,1,2013,17,1,0,1
559003,20130104 17:40,SEXTA,1,BOM,DIA,SUL,4,1,2013,17,1,1,5
559098,20130104 17:40,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,17,1,0,1
559094,20130104 17:50,SEXTA,0,BOM,DIA,CENTRO,4,1,2013,17,1,0,1
559214,20130104 18:00,SEXTA,0,BOM,NOITE,LESTE,4,1,2013,18,1,0,1
559030,20130104 18:25,SEXTA,0,BOM,NOITE,SUL,4,1,2013,18,1,0,1
559005,20130104 19:10,SEXTA,1,BOM,NOITE,SUL,4,1,2013,19,1,1,5
559045,20130104 19:58,SEXTA,0,BOM,NOITE,SUL,4,1,2013,19,1,0,1
559006,20130104 20:00,SEXTA,1,BOM,NOITE,SUL,4,1,2013,20,1,1,5
559046,20130104 22:20,SEXTA,0,BOM,NOITE,LESTE,4,1,2013,22,1,0,1
559012,20130104 23:45,SEXTA,1,BOM,NOITE,LESTE,4,1,2013,23,1,1,5
559099,20130105 00:15,SABADO,0,BOM,NOITE,NORTE,5,1,2013,0,1,0,1
579068,20130105 02:30,SABADO,1,BOM,NOITE,SUL,5,1,2013,2,1,1,5
559053,20130105 05:15,SABADO,0,BOM,NOITE,CENTRO,5,1,2013,5,1,0,1
559008,20130105 05:50,SABADO,1,BOM,NOITE,SUL,5,1,2013,5,1,1,5
559101,20130105 06:40,SABADO,0,BOM,DIA,NORTE,5,1,2013,6,1,0,1
559007,20130105 07:00,SABADO,1,BOM,DIA,NORTE,5,1,2013,7,1,1,5
559414,20130105 07:40,SABADO,1,BOM,DIA,LESTE,5,1,2013,7,1,1,5
562759,20130105 08:00,SABADO,1,BOM,DIA,CENTRO,5,1,2013,8,1,1,5
559102,20130105 09:10,SABADO,0,BOM,DIA,NORTE,5,1,2013,9,1,0,1
559009,20130105 09:20,SABADO,2,BOM,DIA,NORTE,5,1,2013,9,1,1,5
559440,20130105 09:30,SABADO,0,BOM,DIA,NORTE,5,1,2013,9,1,0,1
559111,20130105 11:05,SABADO,0,BOM,DIA,CENTRO,5,1,2013,11,1,0,1
559110,20130105 12:10,SABADO,0,BOM,DIA,CENTRO,5,1,2013,12,1,0,1
559103,20130105 12:12,SABADO,0,BOM,DIA,NORTE,5,1,2013,12,1,0,1
582362,20130105 12:43,SABADO,0,BOM,DIA,LESTE,5,1,2013,12,1,0,1
559010,20130105 12:45,SABADO,1,BOM,DIA,CENTRO,5,1,2013,12,1,1,5
559104,20130105 13:00,SABADO,0,BOM,DIA,NORTE,5,1,2013,13,1,0,1
559047,20130105 13:00,SABADO,0,NUBLADO,DIA,LESTE,5,1,2013,13,1,0,1
559215,20130105 13:30,SABADO,0,NUBLADO,DIA,LESTE,5,1,2013,13,1,0,1
559011,20130105 14:25,SABADO,1,BOM,DIA,NORTE,5,1,2013,14,1,1,5
559100,20130105 16:07,SABADO,0,NUBLADO,DIA,LESTE,5,1,2013,16,1,0,1
559297,20130105 16:30,SABADO,1,BOM,DIA,LESTE,5,1,2013,16,1,1,5
559107,20130105 17:00,SABADO,0,CHUVOSO,DIA,NORTE,5,1,2013,17,1,0,1
559013,20130105 17:00,SABADO,1,BOM,DIA,SUL,5,1,2013,17,1,1,5
559108,20130105 17:03,SABADO,0,CHUVOSO,DIA,NORTE,5,1,2013,17,1,0,1
559106,20130105 17:48,SABADO,0,NUBLADO,DIA,NORTE,5,1,2013,17,1,0,1
559105,20130105 18:00,SABADO,0,NUBLADO,NOITE,NORTE,5,1,2013,18,1,0,1
559109,20130105 18:10,SABADO,0,CHUVOSO,NOITE,CENTRO,5,1,2013,18,1,0,1
559048,20130105 19:00,SABADO,0,CHUVOSO,NOITE,LESTE,5,1,2013,19,1,0,1
559245,20130105 19:00,SABADO,1,BOM,NOITE,CENTRO,5,1,2013,19,1,1,5
559014,20130105 19:30,SABADO,1,CHUVOSO,NOITE,SUL,5,1,2013,19,1,1,5
559275,20130105 20:30,SABADO,0,BOM,NOITE,LESTE,5,1,2013,20,1,0,1
559050,20130105 20:30,SABADO,0,NUBLADO,NOITE,SUL,5,1,2013,20,1,0,1
559052,20130105 20:35,SABADO,0,CHUVOSO,NOITE,LESTE,5,1,2013,20,1,0,1
559049,20130105 23:20,SABADO,0,BOM,NOITE,SUL,5,1,2013,23,1,0,1
559051,20130105 23:50,SABADO,0,BOM,NOITE,NORTE,5,1,2013,23,1,0,1
559054,20130106 00:40,DOMINGO,0,BOM,NOITE,LESTE,6,1,2013,0,1,0,1
559017,20130106 04:00,DOMINGO,0,BOM,NOITE,CENTRO,6,1,2013,4,1,0,1
559016,20130106 04:45,DOMINGO,0,BOM,NOITE,LESTE,6,1,2013,4,1,0,1
559018,20130106 06:25,DOMINGO,3,BOM,DIA,NORTE,6,1,2013,6,1,1,13
559019,20130106 09:10,DOMINGO,3,BOM,DIA,NORTE,6,1,2013,9,1,1,5
559216,20130106 09:37,DOMINGO,0,BOM,DIA,LESTE,6,1,2013,9,1,0,1
559112,20130106 09:40,DOMINGO,0,BOM,DIA,NORTE,6,1,2013,9,1,0,1
559113,20130106 09:53,DOMINGO,0,BOM,DIA,NORTE,6,1,2013,9,1,0,1
559182,20130106 10:10,DOMINGO,0,BOM,DIA,NORTE,6,1,2013,10,1,0,1
559217,20130106 10:50,DOMINGO,0,BOM,DIA,LESTE,6,1,2013,10,1,0,1
559023,20130106 12:40,DOMINGO,0,BOM,DIA,SUL,6,1,2013,12,1,0,1
559020,20130106 13:50,DOMINGO,1,BOM,DIA,SUL,6,1,2013,13,1,1,5
582371,20130106 15:33,DOMINGO,0,BOM,DIA,NORTE,6,1,2013,15,1,0,1
559031,20130106 16:20,DOMINGO,0,BOM,DIA,SUL,6,1,2013,16,1,0,1
559021,20130106 16:45,DOMINGO,1,BOM,DIA,CENTRO,6,1,2013,16,1,1,5
582407,20130106 17:25,DOMINGO,0,BOM,DIA,LESTE,6,1,2013,17,1,0,1
559022,20130106 19:15,DOMINGO,1,BOM,NOITE,LESTE,6,1,2013,19,1,1,5
559116,20130106 19:20,DOMINGO,0,BOM,NOITE,LESTE,6,1,2013,19,1,0,1
559277,20130106 21:00,DOMINGO,0,BOM,NOITE,LESTE,6,1,2013,21,1,0,1
559115,20130106 21:00,DOMINGO,0,BOM,NOITE,LESTE,6,1,2013,21,1,0,1
559276,20130106 21:27,DOMINGO,0,BOM,NOITE,SUL,6,1,2013,21,1,0,1
559024,20130106 22:15,DOMINGO,1,BOM,NOITE,LESTE,6,1,2013,22,1,1,5
559055,20130106 23:00,DOMINGO,1,BOM,NOITE,SUL,6,1,2013,23,1,1,5
559032,20130107 00:40,SEGUNDA,0,BOM,NOITE,SUL,7,1,2013,0,1,0,1
559056,20130107 01:20,SEGUNDA,1,BOM,NOITE,LESTE,7,1,2013,1,1,1,5
559057,20130107 03:00,SEGUNDA,1,BOM,NOITE,NORTE,7,1,2013,3,1,1,5
559218,20130107 05:15,SEGUNDA,0,NUBLADO,NOITE,LESTE,7,1,2013,5,1,0,1
559058,20130107 07:20,SEGUNDA,2,BOM,DIA,CENTRO,7,1,2013,7,1,1,5
559076,20130107 07:45,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,7,1,0,1
559059,20130107 08:00,SEGUNDA,1,BOM,DIA,NORTE,7,1,2013,8,1,1,5
559060,20130107 08:00,SEGUNDA,2,BOM,DIA,SUL,7,1,2013,8,1,1,5
559133,20130107 08:30,SEGUNDA,0,NUBLADO,DIA,SUL,7,1,2013,8,1,0,1
559120,20130107 09:00,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,9,1,0,1
559061,20130107 09:00,SEGUNDA,1,BOM,DIA,LESTE,7,1,2013,9,1,1,5
559672,20130107 09:25,SEGUNDA,1,BOM,DIA,LESTE,7,1,2013,9,1,1,5
559219,20130107 09:30,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,9,1,0,1
582491,20130107 09:35,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,9,1,0,1
559136,20130107 09:45,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,9,1,0,1
559147,20130107 09:45,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,9,1,0,1
559134,20130107 09:50,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,9,1,0,1
559124,20130107 09:53,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,9,1,0,1
559123,20130107 10:00,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,10,1,0,1
559069,20130107 10:00,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,10,1,0,1
559149,20130107 10:03,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,10,1,0,1
559135,20130107 10:05,SEGUNDA,0,NUBLADO,DIA,SUL,7,1,2013,10,1,0,1
559220,20130107 10:10,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,10,1,0,1
559063,20130107 10:15,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,10,1,0,1
559148,20130107 10:30,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,10,1,0,1
559137,20130107 10:30,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,10,1,0,1
559122,20130107 11:15,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,11,1,0,1
559138,20130107 11:15,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,11,1,0,1
561589,20130107 11:20,SEGUNDA,1,BOM,DIA,SUL,7,1,2013,11,1,1,5
559221,20130107 11:30,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,11,1,0,1
559437,20130107 11:34,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,11,1,0,1
559062,20130107 11:40,SEGUNDA,1,BOM,DIA,SUL,7,1,2013,11,1,1,5
559126,20130107 11:45,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,11,1,0,1
559121,20130107 11:49,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,11,1,0,1
559222,20130107 11:50,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,11,1,0,1
559064,20130107 12:00,SEGUNDA,1,BOM,DIA,LESTE,7,1,2013,12,1,1,5
559129,20130107 12:30,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,12,1,0,1
559067,20130107 13:10,SEGUNDA,1,BOM,DIA,SUL,7,1,2013,13,1,1,5
559144,20130107 13:10,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,13,1,0,1
559119,20130107 13:40,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,13,1,0,1
559125,20130107 14:00,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,14,1,0,1
559143,20130107 14:10,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,14,1,0,1
559139,20130107 14:10,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,14,1,0,1
559223,20130107 14:15,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,14,1,0,1
559224,20130107 14:25,SEGUNDA,0,NUBLADO,DIA,LESTE,7,1,2013,14,1,0,1
559287,20130107 14:25,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,14,1,0,1
559225,20130107 14:30,SEGUNDA,0,NUBLADO,DIA,LESTE,7,1,2013,14,1,0,1
559127,20130107 14:30,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,14,1,0,1
559130,20130107 14:30,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,14,1,0,1
559131,20130107 14:55,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,14,1,0,1
559118,20130107 15:00,SEGUNDA,0,NUBLADO,DIA,NORTE,7,1,2013,15,1,0,1
559145,20130107 15:00,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,15,1,0,1
559140,20130107 15:15,SEGUNDA,0,BOM,DIA,SUL,7,1,2013,15,1,0,1
559132,20130107 15:20,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,15,1,0,1
559117,20130107 15:25,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,15,1,0,1
559141,20130107 15:45,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,15,1,0,1
559142,20130107 15:45,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,15,1,0,1
559227,20130107 15:50,SEGUNDA,0,NUBLADO,DIA,LESTE,7,1,2013,15,1,0,1
559128,20130107 15:50,SEGUNDA,0,BOM,DIA,NORTE,7,1,2013,15,1,0,1
559146,20130107 15:50,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,15,1,0,1
559226,20130107 16:10,SEGUNDA,0,NUBLADO,DIA,LESTE,7,1,2013,16,1,0,1
559073,20130107 16:15,SEGUNDA,1,BOM,DIA,SUL,7,1,2013,16,1,1,5
559700,20130107 17:10,SEGUNDA,0,NUBLADO,DIA,CENTRO,7,1,2013,17,1,0,1
561304,20130107 17:15,SEGUNDA,0,BOM,DIA,CENTRO,7,1,2013,17,1,0,1
559328,20130107 17:58,SEGUNDA,0,BOM,DIA,LESTE,7,1,2013,17,1,0,1
559233,20130107 18:20,SEGUNDA,0,BOM,NOITE,LESTE,7,1,2013,18,1,0,1
559078,20130107 18:40,SEGUNDA,0,BOM,NOITE,SUL,7,1,2013,18,1,0,1
559074,20130107 18:50,SEGUNDA,1,CHUVOSO,NOITE,LESTE,7,1,2013,18,1,1,5
559373,20130107 19:07,SEGUNDA,2,BOM,NOITE,NORTE,7,1,2013,19,1,1,5
559278,20130107 19:35,SEGUNDA,0,CHUVOSO,NOITE,SUL,7,1,2013,19,1,0,1
559796,20130107 20:25,SEGUNDA,1,BOM,NOITE,LESTE,7,1,2013,20,1,1,5
