ID,DATA_HORA,DIA_SEM,FERIDOS,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,CONT_ACID,CONT_VIT,UPS
460743,20090103 01:10,SABADO,2,CHUVOSO,NOITE,LESTE,3,1,2009,1,1,1,5
460857,20090103 06:10,SABADO,0,CHUVOSO,DIA,SUL,3,1,2009,6,1,0,1
460856,20090103 06:40,SABADO,0,CHUVOSO,DIA,NORTE,3,1,2009,6,1,0,1
462786,20090103 06:45,SABADO,0,BOM,DIA,LESTE,3,1,2009,6,1,0,1
462547,20090103 08:55,SABADO,0,NUBLADO,DIA,LESTE,3,1,2009,8,1,0,1
460747,20090103 09:20,SABADO,1,CHUVOSO,DIA,NORTE,3,1,2009,9,1,1,5
462548,20090103 09:20,SABADO,0,BOM,DIA,NORTE,3,1,2009,9,1,0,1
460858,20090103 09:25,SABADO,0,CHUVOSO,DIA,NORTE,3,1,2009,9,1,0,1
460862,20090103 10:30,SABADO,0,CHUVOSO,DIA,CENTRO,3,1,2009,10,1,0,1
465988,20090103 10:35,SABADO,0,BOM,DIA,SUL,3,1,2009,10,1,0,1
460930,20090103 10:45,SABADO,0,CHUVOSO,DIA,CENTRO,3,1,2009,10,1,0,1
460749,20090103 11:30,SABADO,1,CHUVOSO,DIA,SUL,3,1,2009,11,1,1,5
460859,20090103 11:45,SABADO,0,CHUVOSO,DIA,SUL,3,1,2009,11,1,0,1
460752,20090103 12:20,SABADO,1,CHUVOSO,DIA,LESTE,3,1,2009,12,1,1,5
460751,20090103 13:00,SABADO,1,BOM,DIA,SUL,3,1,2009,13,1,1,5
462237,20090103 13:00,SABADO,1,BOM,DIA,NORTE,3,1,2009,13,1,1,5
460855,20090103 13:05,SABADO,0,CHUVOSO,DIA,NORTE,3,1,2009,13,1,0,1
460754,20090103 13:53,SABADO,1,CHUVOSO,DIA,CENTRO,3,1,2009,13,1,1,5
460849,20090103 14:00,SABADO,0,CHUVOSO,DIA,LESTE,3,1,2009,14,1,0,1
460756,20090103 16:42,SABADO,3,BOM,DIA,NORTE,3,1,2009,16,1,1,5
460860,20090103 17:10,SABADO,0,CHUVOSO,DIA,SUL,3,1,2009,17,1,0,1
460848,20090103 17:20,SABADO,0,CHUVOSO,DIA,SUL,3,1,2009,17,1,0,1
460854,20090103 17:45,SABADO,0,CHUVOSO,DIA,NORTE,3,1,2009,17,1,0,1
460757,20090103 19:00,SABADO,2,CHUVOSO,NOITE,SUL,3,1,2009,19,1,1,5
460850,20090103 19:05,SABADO,0,CHUVOSO,NOITE,NORTE,3,1,2009,19,1,0,1
460861,20090103 19:10,SABADO,0,CHUVOSO,NOITE,SUL,3,1,2009,19,1,0,1
460852,20090103 19:55,SABADO,0,CHUVOSO,NOITE,LESTE,3,1,2009,19,1,0,1
460853,20090103 20:15,SABADO,0,CHUVOSO,NOITE,NORTE,3,1,2009,20,1,0,1
460763,20090103 21:40,SABADO,1,CHUVOSO,NOITE,LESTE,3,1,2009,21,1,1,5
460761,20090103 22:00,SABADO,1,CHUVOSO,NOITE,NORTE,3,1,2009,22,1,1,5
461210,20090103 22:15,SABADO,0,CHUVOSO,NOITE,SUL,3,1,2009,22,1,0,1
460851,20090103 22:15,SABADO,0,CHUVOSO,NOITE,NORTE,3,1,2009,22,1,0,1
460764,20090103 23:30,SABADO,1,CHUVOSO,NOITE,SUL,3,1,2009,23,1,1,5
460907,20090104 00:10,DOMINGO,0,NUBLADO,NOITE,SUL,4,1,2009,0,1,0,1
460905,20090104 02:00,DOMINGO,0,CHUVOSO,NOITE,CENTRO,4,1,2009,2,1,0,1
460765,20090104 04:10,DOMINGO,0,BOM,NOITE,SUL,4,1,2009,4,1,0,1
462672,20090104 10:10,DOMINGO,0,BOM,DIA,NORTE,4,1,2009,10,1,0,1
461245,20090104 11:00,DOMINGO,0,NUBLADO,DIA,CENTRO,4,1,2009,11,1,0,1
460900,20090104 11:30,DOMINGO,0,NUBLADO,DIA,LESTE,4,1,2009,11,1,0,1
460895,20090104 12:15,DOMINGO,0,CHUVOSO,DIA,CENTRO,4,1,2009,12,1,0,1
460899,20090104 12:15,DOMINGO,0,NUBLADO,DIA,LESTE,4,1,2009,12,1,0,1
460897,20090104 13:10,DOMINGO,0,NUBLADO,DIA,CENTRO,4,1,2009,13,1,0,1
460901,20090104 13:10,DOMINGO,0,BOM,DIA,NORTE,4,1,2009,13,1,0,1
460898,20090104 13:15,DOMINGO,0,NUBLADO,DIA,LESTE,4,1,2009,13,1,0,1
460906,20090104 13:25,DOMINGO,0,NUBLADO,DIA,SUL,4,1,2009,13,1,0,1
460893,20090104 14:00,DOMINGO,0,NUBLADO,DIA,CENTRO,4,1,2009,14,1,0,1
460766,20090104 15:45,DOMINGO,1,BOM,DIA,NORTE,4,1,2009,15,1,1,5
460767,20090104 17:10,DOMINGO,2,BOM,DIA,SUL,4,1,2009,17,1,1,5
460768,20090104 17:50,DOMINGO,1,BOM,DIA,SUL,4,1,2009,17,1,1,5
460771,20090104 18:00,DOMINGO,1,BOM,NOITE,SUL,4,1,2009,18,1,1,5
460896,20090104 18:10,DOMINGO,0,BOM,NOITE,CENTRO,4,1,2009,18,1,0,1
460770,20090104 18:51,DOMINGO,3,BOM,NOITE,NORTE,4,1,2009,18,1,1,5
460903,20090104 19:10,DOMINGO,0,BOM,NOITE,NORTE,4,1,2009,19,1,0,1
462780,20090104 20:20,DOMINGO,0,BOM,NOITE,SUL,4,1,2009,20,1,0,1
461212,20090104 20:46,DOMINGO,0,BOM,NOITE,NORTE,4,1,2009,20,1,0,1
461216,20090104 22:00,DOMINGO,0,BOM,NOITE,SUL,4,1,2009,22,1,0,1
460772,20090104 22:00,DOMINGO,2,BOM,NOITE,NORTE,4,1,2009,22,1,1,13
460769,20090104 22:50,DOMINGO,1,BOM,NOITE,SUL,4,1,2009,22,1,1,5
460773,20090104 23:10,DOMINGO,1,BOM,NOITE,SUL,4,1,2009,23,1,1,5
461215,20090104 23:25,DOMINGO,0,BOM,NOITE,SUL,4,1,2009,23,1,0,1
460904,20090104 23:35,DOMINGO,0,BOM,NOITE,NORTE,4,1,2009,23,1,0,1
460934,20090105 01:40,SEGUNDA,0,BOM,NOITE,NORTE,5,1,2009,1,1,0,1
460774,20090105 02:30,SEGUNDA,1,BOM,NOITE,SUL,5,1,2009,2,1,1,5
460908,20090105 04:40,SEGUNDA,0,BOM,NOITE,NORTE,5,1,2009,4,1,0,1
461198,20090105 07:30,SEGUNDA,1,BOM,DIA,NORTE,5,1,2009,7,1,1,5
460947,20090105 07:40,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,7,1,0,1
460803,20090105 07:50,SEGUNDA,3,BOM,DIA,NORTE,5,1,2009,7,1,1,5
460925,20090105 07:55,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,7,1,0,1
461544,20090105 08:00,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,8,1,0,1
460944,20090105 08:00,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,8,1,0,1
460924,20090105 08:10,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,8,1,0,1
460943,20090105 08:25,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,8,1,0,1
460945,20090105 08:30,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,8,1,0,1
460931,20090105 08:40,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,8,1,0,1
460910,20090105 08:45,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,8,1,0,1
460939,20090105 09:00,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,9,1,0,1
460923,20090105 09:05,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,9,1,0,1
460921,20090105 09:30,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,9,1,0,1
460804,20090105 09:34,SEGUNDA,1,BOM,DIA,CENTRO,5,1,2009,9,1,1,5
460941,20090105 09:45,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,9,1,0,1
460948,20090105 10:00,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,10,1,0,1
460936,20090105 10:20,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,10,1,0,1
461218,20090105 10:24,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,10,1,0,1
462849,20090105 10:25,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,10,1,0,1
461629,20090105 11:00,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,11,1,0,1
461219,20090105 11:05,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,11,1,0,1
460926,20090105 11:25,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,11,1,0,1
460909,20090105 11:37,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,11,1,0,1
460911,20090105 11:37,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,11,1,0,1
460935,20090105 11:55,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,11,1,0,1
460922,20090105 12:10,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,12,1,0,1
484389,20090105 12:20,SEGUNDA,0,NUBLADO,DIA,NORTE,5,1,2009,12,1,0,1
460807,20090105 13:10,SEGUNDA,1,BOM,DIA,NORTE,5,1,2009,13,1,1,5
460920,20090105 13:30,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,13,1,0,1
460806,20090105 13:40,SEGUNDA,3,BOM,DIA,NORTE,5,1,2009,13,1,1,5
460940,20090105 13:50,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,13,1,0,1
460946,20090105 14:15,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,14,1,0,1
460808,20090105 14:30,SEGUNDA,2,BOM,DIA,SUL,5,1,2009,14,1,1,5
461220,20090105 14:40,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,14,1,0,1
460952,20090105 14:55,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,14,1,0,1
460942,20090105 15:00,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,15,1,0,1
460938,20090105 15:00,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,15,1,0,1
460937,20090105 15:15,SEGUNDA,0,BOM,DIA,CENTRO,5,1,2009,15,1,0,1
460809,20090105 15:15,SEGUNDA,1,BOM,DIA,NORTE,5,1,2009,15,1,1,5
460932,20090105 15:20,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,15,1,0,1
461221,20090105 15:30,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,15,1,0,1
460811,20090105 15:40,SEGUNDA,1,BOM,DIA,SUL,5,1,2009,15,1,1,5
460914,20090105 15:45,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,15,1,0,1
460912,20090105 16:05,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,16,1,0,1
460918,20090105 16:10,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,16,1,0,1
460813,20090105 16:35,SEGUNDA,1,BOM,DIA,LESTE,5,1,2009,16,1,1,5
484391,20090105 17:00,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,17,1,0,1
461222,20090105 17:10,SEGUNDA,0,BOM,DIA,SUL,5,1,2009,17,1,0,1
460919,20090105 17:17,SEGUNDA,0,BOM,DIA,LESTE,5,1,2009,17,1,0,1
484392,20090105 17:30,SEGUNDA,0,NUBLADO,DIA,NORTE,5,1,2009,17,1,0,1
460915,20090105 17:45,SEGUNDA,0,BOM,DIA,NORTE,5,1,2009,17,1,0,1
460814,20090105 18:00,SEGUNDA,1,BOM,NOITE,LESTE,5,1,2009,18,1,1,5
460913,20090105 18:00,SEGUNDA,0,BOM,NOITE,NORTE,5,1,2009,18,1,0,1
460917,20090105 18:15,SEGUNDA,0,BOM,NOITE,LESTE,5,1,2009,18,1,0,1
460916,20090105 18:35,SEGUNDA,0,BOM,NOITE,LESTE,5,1,2009,18,1,0,1
484395,20090105 19:04,SEGUNDA,0,NUBLADO,NOITE,NORTE,5,1,2009,19,1,0,1
462050,20090105 19:15,SEGUNDA,0,BOM,NOITE,CENTRO,5,1,2009,19,1,0,1
460815,20090105 19:23,SEGUNDA,1,BOM,NOITE,SUL,5,1,2009,19,1,1,5
460951,20090105 19:30,SEGUNDA,0,BOM,NOITE,NORTE,5,1,2009,19,1,0,1
460817,20090105 19:39,SEGUNDA,1,BOM,NOITE,SUL,5,1,2009,19,1,1,5
460816,20090105 19:52,SEGUNDA,1,BOM,NOITE,NORTE,5,1,2009,19,1,1,5
461217,20090105 20:27,SEGUNDA,0,BOM,NOITE,SUL,5,1,2009,20,1,0,1
460950,20090105 20:35,SEGUNDA,0,BOM,NOITE,LESTE,5,1,2009,20,1,0,1
460933,20090105 21:45,SEGUNDA,0,BOM,NOITE,LESTE,5,1,2009,21,1,0,1
460818,20090105 22:30,SEGUNDA,2,BOM,NOITE,NORTE,5,1,2009,22,1,1,5
460819,20090106 00:15,TERCA,2,BOM,NOITE,SUL,6,1,2009,0,1,1,5
460979,20090106 00:15,TERCA,0,BOM,NOITE,NORTE,6,1,2009,0,1,0,1
462778,20090106 01:20,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,1,1,0,1
460978,20090106 01:50,TERCA,0,BOM,NOITE,NORTE,6,1,2009,1,1,0,1
460820,20090106 02:00,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,2,1,0,1
461228,20090106 07:10,TERCA,0,BOM,DIA,SUL,6,1,2009,7,1,0,1
461227,20090106 07:20,TERCA,0,BOM,DIA,SUL,6,1,2009,7,1,0,1
460863,20090106 07:28,TERCA,2,BOM,DIA,NORTE,6,1,2009,7,1,1,5
460866,20090106 07:40,TERCA,1,BOM,DIA,SUL,6,1,2009,7,1,1,5
460977,20090106 08:15,TERCA,0,BOM,DIA,NORTE,6,1,2009,8,1,0,1
460995,20090106 08:15,TERCA,0,BOM,DIA,NORTE,6,1,2009,8,1,0,1
461002,20090106 08:38,TERCA,0,BOM,DIA,NORTE,6,1,2009,8,1,0,1
460986,20090106 08:44,TERCA,0,BOM,DIA,CENTRO,6,1,2009,8,1,0,1
460987,20090106 08:45,TERCA,0,BOM,DIA,CENTRO,6,1,2009,8,1,0,1
460864,20090106 08:47,TERCA,1,BOM,DIA,NORTE,6,1,2009,8,1,1,5
460996,20090106 08:50,TERCA,0,BOM,DIA,NORTE,6,1,2009,8,1,0,1
460981,20090106 09:20,TERCA,0,BOM,DIA,LESTE,6,1,2009,9,1,0,1
460865,20090106 09:55,TERCA,1,BOM,DIA,LESTE,6,1,2009,9,1,1,5
462777,20090106 10:00,TERCA,0,BOM,DIA,LESTE,6,1,2009,10,1,0,1
460982,20090106 10:00,TERCA,0,BOM,DIA,LESTE,6,1,2009,10,1,0,1
461001,20090106 10:12,TERCA,0,BOM,DIA,NORTE,6,1,2009,10,1,0,1
460871,20090106 10:30,TERCA,1,BOM,DIA,SUL,6,1,2009,10,1,1,5
460867,20090106 11:10,TERCA,2,BOM,DIA,SUL,6,1,2009,11,1,1,5
460983,20090106 11:15,TERCA,0,BOM,DIA,LESTE,6,1,2009,11,1,0,1
463635,20090106 11:30,TERCA,0,BOM,DIA,CENTRO,6,1,2009,11,1,0,1
460868,20090106 11:40,TERCA,2,BOM,DIA,SUL,6,1,2009,11,1,1,5
461224,20090106 11:55,TERCA,0,NUBLADO,DIA,SUL,6,1,2009,11,1,0,1
460984,20090106 11:55,TERCA,0,BOM,DIA,LESTE,6,1,2009,11,1,0,1
460985,20090106 12:00,TERCA,0,BOM,DIA,CENTRO,6,1,2009,12,1,0,1
460992,20090106 12:05,TERCA,0,BOM,DIA,CENTRO,6,1,2009,12,1,0,1
460870,20090106 12:31,TERCA,1,BOM,DIA,SUL,6,1,2009,12,1,1,5
462775,20090106 13:20,TERCA,0,BOM,DIA,CENTRO,6,1,2009,13,1,0,1
460873,20090106 13:30,TERCA,0,BOM,DIA,LESTE,6,1,2009,13,1,0,1
460994,20090106 13:55,TERCA,0,BOM,DIA,CENTRO,6,1,2009,13,1,0,1
461225,20090106 14:05,TERCA,0,BOM,DIA,SUL,6,1,2009,14,1,0,1
460993,20090106 14:15,TERCA,0,BOM,DIA,CENTRO,6,1,2009,14,1,0,1
460878,20090106 14:20,TERCA,1,BOM,DIA,CENTRO,6,1,2009,14,1,1,5
460869,20090106 14:25,TERCA,1,BOM,DIA,NORTE,6,1,2009,14,1,1,5
462776,20090106 14:50,TERCA,0,BOM,DIA,NORTE,6,1,2009,14,1,0,1
460988,20090106 15:00,TERCA,0,BOM,DIA,CENTRO,6,1,2009,15,1,0,1
460967,20090106 15:00,TERCA,0,BOM,DIA,LESTE,6,1,2009,15,1,0,1
460874,20090106 15:08,TERCA,1,BOM,DIA,SUL,6,1,2009,15,1,1,5
460998,20090106 15:30,TERCA,0,BOM,DIA,NORTE,6,1,2009,15,1,0,1
460997,20090106 16:10,TERCA,0,BOM,DIA,NORTE,6,1,2009,16,1,0,1
460968,20090106 16:25,TERCA,0,BOM,DIA,LESTE,6,1,2009,16,1,0,1
460969,20090106 16:28,TERCA,0,BOM,DIA,LESTE,6,1,2009,16,1,0,1
460880,20090106 16:30,TERCA,1,BOM,DIA,NORTE,6,1,2009,16,1,1,5
460875,20090106 16:35,TERCA,1,BOM,DIA,LESTE,6,1,2009,16,1,1,5
460991,20090106 16:40,TERCA,0,BOM,DIA,CENTRO,6,1,2009,16,1,0,1
460877,20090106 17:05,TERCA,1,BOM,DIA,LESTE,6,1,2009,17,1,1,5
461226,20090106 17:45,TERCA,0,BOM,DIA,SUL,6,1,2009,17,1,0,1
460970,20090106 17:45,TERCA,0,BOM,DIA,LESTE,6,1,2009,17,1,0,1
460882,20090106 17:50,TERCA,2,BOM,DIA,NORTE,6,1,2009,17,1,1,5
460971,20090106 18:00,TERCA,0,BOM,NOITE,LESTE,6,1,2009,18,1,0,1
460975,20090106 18:10,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,18,1,0,1
460990,20090106 18:20,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,18,1,0,1
460972,20090106 18:20,TERCA,0,BOM,NOITE,LESTE,6,1,2009,18,1,0,1
460999,20090106 18:20,TERCA,0,BOM,NOITE,NORTE,6,1,2009,18,1,0,1
460879,20090106 18:20,TERCA,0,BOM,NOITE,NORTE,6,1,2009,18,1,0,1
460883,20090106 18:25,TERCA,1,BOM,NOITE,SUL,6,1,2009,18,1,1,5
460973,20090106 18:30,TERCA,0,BOM,NOITE,LESTE,6,1,2009,18,1,0,1
461000,20090106 18:40,TERCA,0,BOM,NOITE,NORTE,6,1,2009,18,1,0,1
460974,20090106 18:50,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,18,1,0,1
460881,20090106 19:05,TERCA,1,BOM,NOITE,SUL,6,1,2009,19,1,1,5
461223,20090106 19:20,TERCA,0,BOM,NOITE,LESTE,6,1,2009,19,1,0,1
461951,20090106 19:25,TERCA,0,BOM,NOITE,SUL,6,1,2009,19,1,0,1
460980,20090106 19:30,TERCA,0,BOM,NOITE,NORTE,6,1,2009,19,1,0,1
460884,20090106 21:05,TERCA,1,BOM,NOITE,SUL,6,1,2009,21,1,1,5
460976,20090106 21:50,TERCA,0,BOM,NOITE,CENTRO,6,1,2009,21,1,0,1
460885,20090106 22:50,TERCA,2,BOM,NOITE,SUL,6,1,2009,22,1,1,5
461003,20090107 00:20,QUARTA,0,BOM,NOITE,CENTRO,7,1,2009,0,1,0,1
461061,20090107 07:15,QUARTA,0,BOM,DIA,NORTE,7,1,2009,7,1,0,1
461010,20090107 07:30,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,7,1,0,1
461008,20090107 07:45,QUARTA,0,CHUVOSO,DIA,CENTRO,7,1,2009,7,1,0,1
461087,20090107 07:47,QUARTA,0,BOM,DIA,NORTE,7,1,2009,7,1,0,1
461097,20090107 08:00,QUARTA,0,BOM,DIA,LESTE,7,1,2009,8,1,0,1
461234,20090107 08:30,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,8,1,0,1
461236,20090107 08:35,QUARTA,0,BOM,DIA,SUL,7,1,2009,8,1,0,1
461062,20090107 08:40,QUARTA,0,BOM,DIA,NORTE,7,1,2009,8,1,0,1
461063,20090107 09:00,QUARTA,0,BOM,DIA,NORTE,7,1,2009,9,1,0,1
461009,20090107 09:40,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,9,1,0,1
461086,20090107 10:10,QUARTA,0,BOM,DIA,NORTE,7,1,2009,10,1,0,1
461060,20090107 10:30,QUARTA,0,BOM,DIA,NORTE,7,1,2009,10,1,0,1
461096,20090107 10:35,QUARTA,0,BOM,DIA,LESTE,7,1,2009,10,1,0,1
462738,20090107 11:30,QUARTA,0,BOM,DIA,NORTE,7,1,2009,11,1,0,1
461085,20090107 12:00,QUARTA,0,BOM,DIA,NORTE,7,1,2009,12,1,0,1
461070,20090107 12:25,QUARTA,0,BOM,DIA,NORTE,7,1,2009,12,1,0,1
460886,20090107 12:30,QUARTA,1,BOM,DIA,SUL,7,1,2009,12,1,1,5
461094,20090107 12:30,QUARTA,0,BOM,DIA,LESTE,7,1,2009,12,1,0,1
461095,20090107 12:35,QUARTA,0,BOM,DIA,LESTE,7,1,2009,12,1,0,1
461237,20090107 12:40,QUARTA,0,BOM,DIA,SUL,7,1,2009,12,1,0,1
461088,20090107 12:45,QUARTA,0,BOM,DIA,LESTE,7,1,2009,12,1,0,1
461089,20090107 13:00,QUARTA,0,BOM,DIA,LESTE,7,1,2009,13,1,0,1
461006,20090107 13:10,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,13,1,0,1
461011,20090107 14:00,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,14,1,0,1
461238,20090107 14:03,QUARTA,0,BOM,DIA,SUL,7,1,2009,14,1,0,1
461239,20090107 14:10,QUARTA,0,BOM,DIA,SUL,7,1,2009,14,1,0,1
461076,20090107 14:10,QUARTA,0,BOM,DIA,NORTE,7,1,2009,14,1,0,1
461016,20090107 14:15,QUARTA,0,BOM,DIA,NORTE,7,1,2009,14,1,0,1
461090,20090107 14:25,QUARTA,0,BOM,DIA,LESTE,7,1,2009,14,1,0,1
461083,20090107 14:25,QUARTA,0,BOM,DIA,NORTE,7,1,2009,14,1,0,1
461091,20090107 14:45,QUARTA,0,BOM,DIA,LESTE,7,1,2009,14,1,0,1
461013,20090107 14:50,QUARTA,0,BOM,DIA,NORTE,7,1,2009,14,1,0,1
461014,20090107 15:15,QUARTA,0,BOM,DIA,NAO IDENTIFICADO,7,1,2009,15,1,0,1
461240,20090107 15:25,QUARTA,0,BOM,DIA,SUL,7,1,2009,15,1,0,1
460891,20090107 15:30,QUARTA,1,BOM,DIA,SUL,7,1,2009,15,1,1,5
461229,20090107 15:30,QUARTA,0,BOM,DIA,LESTE,7,1,2009,15,1,0,1
460887,20090107 15:30,QUARTA,1,BOM,DIA,NORTE,7,1,2009,15,1,1,5
461012,20090107 15:30,QUARTA,0,BOM,DIA,NORTE,7,1,2009,15,1,0,1
461019,20090107 15:45,QUARTA,0,BOM,DIA,NORTE,7,1,2009,15,1,0,1
461005,20090107 16:25,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,16,1,0,1
460889,20090107 16:40,QUARTA,1,BOM,DIA,SUL,7,1,2009,16,1,1,5
460888,20090107 16:40,QUARTA,2,BOM,DIA,CENTRO,7,1,2009,16,1,1,5
461092,20090107 16:45,QUARTA,0,BOM,DIA,LESTE,7,1,2009,16,1,0,1
461241,20090107 16:50,QUARTA,0,BOM,DIA,SUL,7,1,2009,16,1,0,1
461233,20090107 16:55,QUARTA,0,BOM,DIA,CENTRO,7,1,2009,16,1,0,1
461093,20090107 17:25,QUARTA,0,BOM,DIA,LESTE,7,1,2009,17,1,0,1
461018,20090107 17:30,QUARTA,0,BOM,DIA,NORTE,7,1,2009,17,1,0,1
461084,20090107 17:56,QUARTA,0,BOM,DIA,LESTE,7,1,2009,17,1,0,1
461017,20090107 18:09,QUARTA,0,BOM,NOITE,NORTE,7,1,2009,18,1,0,1
461242,20090107 18:45,QUARTA,0,BOM,NOITE,SUL,7,1,2009,18,1,0,1
461015,20090107 18:45,QUARTA,0,BOM,NOITE,LESTE,7,1,2009,18,1,0,1
460890,20090107 19:00,QUARTA,1,BOM,NOITE,SUL,7,1,2009,19,1,1,5
461243,20090107 19:25,QUARTA,0,BOM,NOITE,LESTE,7,1,2009,19,1,0,1
461232,20090107 19:30,QUARTA,0,BOM,NOITE,SUL,7,1,2009,19,1,0,1
461007,20090107 19:30,QUARTA,0,BOM,NOITE,LESTE,7,1,2009,19,1,0,1
461231,20090107 20:00,QUARTA,0,BOM,NOITE,SUL,7,1,2009,20,1,0,1
461244,20090107 21:50,QUARTA,0,BOM,NOITE,LESTE,7,1,2009,21,1,0,1
461230,20090107 22:15,QUARTA,0,BOM,NOITE,SUL,7,1,2009,22,1,0,1
