ID,DATA_HORA,DIA_SEM,FERIDOS,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,CONT_ACID,CONT_VIT,UPS
484427,20100104 06:55,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,6,1,0,1
484129,20100104 07:10,SEGUNDA,1,NUBLADO,DIA,NORTE,4,1,2010,7,1,1,5
484297,20100104 07:20,SEGUNDA,0,CHUVOSO,DIA,LESTE,4,1,2010,7,1,0,1
484130,20100104 07:25,SEGUNDA,1,NUBLADO,DIA,SUL,4,1,2010,7,1,1,5
484429,20100104 07:35,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,7,1,0,1
484131,20100104 08:30,SEGUNDA,1,NUBLADO,DIA,NORTE,4,1,2010,8,1,1,5
484425,20100104 08:40,SEGUNDA,0,NUBLADO,DIA,CENTRO,4,1,2010,8,1,0,1
484309,20100104 08:45,SEGUNDA,0,NUBLADO,DIA,NORTE,4,1,2010,8,1,0,1
484363,20100104 08:50,SEGUNDA,0,NUBLADO,DIA,SUL,4,1,2010,8,1,0,1
484310,20100104 09:00,SEGUNDA,0,BOM,DIA,NORTE,4,1,2010,9,1,0,1
484336,20100104 09:10,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,9,1,0,1
484134,20100104 09:10,SEGUNDA,1,NUBLADO,DIA,LESTE,4,1,2010,9,1,1,5
484133,20100104 09:20,SEGUNDA,1,NUBLADO,DIA,SUL,4,1,2010,9,1,1,5
484311,20100104 10:20,SEGUNDA,0,BOM,DIA,NORTE,4,1,2010,10,1,0,1
484289,20100104 11:00,SEGUNDA,0,CHUVOSO,DIA,LESTE,4,1,2010,11,1,0,1
487817,20100104 11:20,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,11,1,0,1
484299,20100104 11:33,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,11,1,0,1
484316,20100104 11:40,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,11,1,0,1
484312,20100104 11:40,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,11,1,0,1
484364,20100104 11:45,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,11,1,0,1
484426,20100104 12:01,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,12,1,0,1
484365,20100104 12:15,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,12,1,0,1
484881,20100104 12:35,SEGUNDA,0,BOM,DIA,LESTE,4,1,2010,12,1,0,1
484135,20100104 12:50,SEGUNDA,1,CHUVOSO,DIA,SUL,4,1,2010,12,1,1,5
484138,20100104 13:00,SEGUNDA,1,CHUVOSO,DIA,SUL,4,1,2010,13,1,1,5
484337,20100104 13:20,SEGUNDA,0,CHUVOSO,DIA,LESTE,4,1,2010,13,1,0,1
484367,20100104 13:25,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,13,1,0,1
484320,20100104 13:50,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,13,1,0,1
484202,20100104 14:00,SEGUNDA,1,BOM,DIA,LESTE,4,1,2010,14,1,1,5
484318,20100104 14:00,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,14,1,0,1
484323,20100104 14:00,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,14,1,0,1
484368,20100104 14:15,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,14,1,0,1
484371,20100104 14:20,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,14,1,0,1
484322,20100104 14:20,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,14,1,0,1
484433,20100104 14:30,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,14,1,0,1
484325,20100104 14:30,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,14,1,0,1
484201,20100104 14:45,SEGUNDA,1,BOM,DIA,SUL,4,1,2010,14,1,1,5
484326,20100104 14:50,SEGUNDA,1,CHUVOSO,DIA,NORTE,4,1,2010,14,1,1,5
484430,20100104 14:53,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,14,1,0,1
484324,20100104 15:00,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,15,1,0,1
484424,20100104 15:15,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,15,1,0,1
484328,20100104 15:15,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,15,1,0,1
484283,20100104 15:20,SEGUNDA,0,BOM,DIA,LESTE,4,1,2010,15,1,0,1
484431,20100104 15:30,SEGUNDA,0,NUBLADO,DIA,CENTRO,4,1,2010,15,1,0,1
484327,20100104 15:31,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,15,1,0,1
484329,20100104 15:35,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,15,1,0,1
484294,20100104 15:50,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,15,1,0,1
484285,20100104 15:50,SEGUNDA,0,BOM,DIA,LESTE,4,1,2010,15,1,0,1
484374,20100104 15:55,SEGUNDA,0,CHUVOSO,DIA,SUL,4,1,2010,15,1,0,1
484330,20100104 16:00,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,16,1,0,1
484428,20100104 16:04,SEGUNDA,0,BOM,DIA,CENTRO,4,1,2010,16,1,0,1
484287,20100104 16:20,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,16,1,0,1
484203,20100104 16:20,SEGUNDA,1,BOM,DIA,NORTE,4,1,2010,16,1,1,5
484331,20100104 16:20,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,16,1,0,1
484332,20100104 16:45,SEGUNDA,0,CHUVOSO,DIA,NORTE,4,1,2010,16,1,0,1
484432,20100104 16:55,SEGUNDA,0,CHUVOSO,DIA,CENTRO,4,1,2010,16,1,0,1
484296,20100104 17:00,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,17,1,0,1
484334,20100104 17:25,SEGUNDA,0,NUBLADO,DIA,NORTE,4,1,2010,17,1,0,1
484333,20100104 17:35,SEGUNDA,0,NUBLADO,DIA,NORTE,4,1,2010,17,1,0,1
484288,20100104 17:45,SEGUNDA,0,NUBLADO,DIA,LESTE,4,1,2010,17,1,0,1
484375,20100104 18:15,SEGUNDA,0,NUBLADO,NOITE,SUL,4,1,2010,18,1,0,1
484376,20100104 18:20,SEGUNDA,0,BOM,NOITE,LESTE,4,1,2010,18,1,0,1
486613,20100104 18:40,SEGUNDA,0,CHUVOSO,NOITE,SUL,4,1,2010,18,1,0,1
484199,20100104 18:43,SEGUNDA,1,NUBLADO,NOITE,SUL,4,1,2010,18,1,1,5
484279,20100104 18:45,SEGUNDA,0,CHUVOSO,NOITE,CENTRO,4,1,2010,18,1,0,1
484280,20100104 19:10,SEGUNDA,0,CHUVOSO,NOITE,CENTRO,4,1,2010,19,1,0,1
488180,20100104 19:20,SEGUNDA,1,BOM,NOITE,LESTE,4,1,2010,19,1,1,5
484276,20100104 19:50,SEGUNDA,0,NUBLADO,NOITE,CENTRO,4,1,2010,19,1,0,1
484213,20100104 20:15,SEGUNDA,1,BOM,NOITE,NORTE,4,1,2010,20,1,1,5
484270,20100104 21:02,SEGUNDA,0,NUBLADO,NOITE,NORTE,4,1,2010,21,1,0,1
484271,20100104 21:50,SEGUNDA,0,NUBLADO,NOITE,NORTE,4,1,2010,21,1,0,1
484139,20100104 22:10,SEGUNDA,2,NUBLADO,NOITE,SUL,4,1,2010,22,1,1,5
484272,20100104 22:35,SEGUNDA,0,NUBLADO,NOITE,NORTE,4,1,2010,22,1,0,1
484214,20100105 04:00,TERCA,2,BOM,NOITE,NORTE,5,1,2010,4,1,1,5
484507,20100105 07:00,TERCA,1,BOM,DIA,LESTE,5,1,2010,7,1,1,5
484383,20100105 07:15,TERCA,0,BOM,DIA,LESTE,5,1,2010,7,1,0,1
484476,20100105 07:20,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,7,1,0,1
484398,20100105 07:30,TERCA,0,NUBLADO,DIA,SUL,5,1,2010,7,1,0,1
484204,20100105 08:15,TERCA,1,NUBLADO,DIA,LESTE,5,1,2010,8,1,1,5
484474,20100105 08:20,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,8,1,0,1
484380,20100105 08:30,TERCA,0,BOM,DIA,NORTE,5,1,2010,8,1,0,1
484206,20100105 09:00,TERCA,1,NUBLADO,DIA,CENTRO,5,1,2010,9,1,1,5
484209,20100105 09:10,TERCA,1,BOM,DIA,LESTE,5,1,2010,9,1,1,5
484208,20100105 09:20,TERCA,2,NUBLADO,DIA,LESTE,5,1,2010,9,1,1,5
484210,20100105 09:50,TERCA,1,NUBLADO,DIA,SUL,5,1,2010,9,1,1,5
484475,20100105 09:50,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,9,1,0,1
484407,20100105 10:00,TERCA,0,NUBLADO,DIA,LESTE,5,1,2010,10,1,0,1
484384,20100105 10:20,TERCA,0,NUBLADO,DIA,NORTE,5,1,2010,10,1,0,1
484211,20100105 10:25,TERCA,2,NUBLADO,DIA,CENTRO,5,1,2010,10,1,1,5
484387,20100105 10:25,TERCA,0,NUBLADO,DIA,NORTE,5,1,2010,10,1,0,1
484388,20100105 10:28,TERCA,0,NUBLADO,DIA,NORTE,5,1,2010,10,1,0,1
484377,20100105 11:30,TERCA,0,BOM,DIA,LESTE,5,1,2010,11,1,0,1
484471,20100105 11:55,TERCA,0,CHUVOSO,DIA,SUL,5,1,2010,11,1,0,1
484212,20100105 12:00,TERCA,1,CHUVOSO,DIA,LESTE,5,1,2010,12,1,1,5
484473,20100105 12:34,TERCA,0,CHUVOSO,DIA,CENTRO,5,1,2010,12,1,0,1
484359,20100105 12:35,TERCA,1,CHUVOSO,DIA,NORTE,5,1,2010,12,1,1,5
484404,20100105 12:51,TERCA,0,NUBLADO,DIA,LESTE,5,1,2010,12,1,0,1
484406,20100105 13:00,TERCA,0,CHUVOSO,DIA,LESTE,5,1,2010,13,1,0,1
484405,20100105 13:10,TERCA,0,NUBLADO,DIA,LESTE,5,1,2010,13,1,0,1
484215,20100105 13:20,TERCA,3,BOM,DIA,LESTE,5,1,2010,13,1,1,5
484402,20100105 13:50,TERCA,0,NUBLADO,DIA,LESTE,5,1,2010,13,1,0,1
484399,20100105 14:00,TERCA,0,NUBLADO,DIA,SUL,5,1,2010,14,1,0,1
484385,20100105 14:10,TERCA,0,BOM,DIA,LESTE,5,1,2010,14,1,0,1
484423,20100105 14:25,TERCA,0,BOM,DIA,CENTRO,5,1,2010,14,1,0,1
484420,20100105 15:05,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,15,1,0,1
484216,20100105 15:20,TERCA,1,BOM,DIA,SUL,5,1,2010,15,1,1,5
484403,20100105 15:20,TERCA,0,BOM,DIA,LESTE,5,1,2010,15,1,0,1
484421,20100105 15:25,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,15,1,0,1
484217,20100105 15:50,TERCA,1,BOM,DIA,LESTE,5,1,2010,15,1,1,5
484472,20100105 15:55,TERCA,0,BOM,DIA,CENTRO,5,1,2010,15,1,0,1
484220,20100105 16:00,TERCA,1,BOM,DIA,SUL,5,1,2010,16,1,1,5
484531,20100105 16:00,TERCA,0,NUBLADO,DIA,CENTRO,5,1,2010,16,1,0,1
484885,20100105 16:00,TERCA,0,BOM,DIA,NORTE,5,1,2010,16,1,0,1
484390,20100105 16:20,TERCA,0,NUBLADO,DIA,NORTE,5,1,2010,16,1,0,1
484451,20100105 16:30,TERCA,1,BOM,DIA,SUL,5,1,2010,16,1,1,5
484378,20100105 16:40,TERCA,0,BOM,DIA,SUL,5,1,2010,16,1,0,1
484386,20100105 16:40,TERCA,0,BOM,DIA,LESTE,5,1,2010,16,1,0,1
484219,20100105 16:45,TERCA,2,BOM,DIA,CENTRO,5,1,2010,16,1,1,5
484396,20100105 16:50,TERCA,0,BOM,DIA,SUL,5,1,2010,16,1,0,1
484218,20100105 16:50,TERCA,0,BOM,DIA,NORTE,5,1,2010,16,1,1,13
484393,20100105 18:20,TERCA,0,BOM,NOITE,NORTE,5,1,2010,18,1,0,1
484397,20100105 18:30,TERCA,0,NUBLADO,NOITE,SUL,5,1,2010,18,1,0,1
484382,20100105 18:30,TERCA,0,BOM,NOITE,NORTE,5,1,2010,18,1,0,1
484381,20100105 18:35,TERCA,0,NUBLADO,NOITE,NORTE,5,1,2010,18,1,0,1
484394,20100105 18:37,TERCA,0,NUBLADO,NOITE,NORTE,5,1,2010,18,1,0,1
484379,20100105 19:20,TERCA,0,CHUVOSO,NOITE,NORTE,5,1,2010,19,1,0,1
484223,20100105 19:30,TERCA,1,BOM,NOITE,SUL,5,1,2010,19,1,1,5
484221,20100105 19:30,TERCA,1,BOM,NOITE,NORTE,5,1,2010,19,1,1,5
484400,20100105 19:40,TERCA,0,BOM,NOITE,SUL,5,1,2010,19,1,0,1
484222,20100105 19:40,TERCA,2,BOM,NOITE,LESTE,5,1,2010,19,1,1,5
484401,20100105 19:45,TERCA,0,BOM,NOITE,SUL,5,1,2010,19,1,0,1
484224,20100105 20:40,TERCA,1,BOM,NOITE,LESTE,5,1,2010,20,1,1,5
484419,20100105 22:10,TERCA,0,NUBLADO,NOITE,SUL,5,1,2010,22,1,0,1
484662,20100105 22:50,TERCA,0,BOM,NOITE,CENTRO,5,1,2010,22,1,0,1
484898,20100106 00:40,QUARTA,0,BOM,NOITE,SUL,6,1,2010,0,1,0,1
484485,20100106 01:25,QUARTA,0,BOM,NOITE,NORTE,6,1,2010,1,1,0,1
484225,20100106 02:30,QUARTA,1,BOM,NOITE,LESTE,6,1,2010,2,1,1,5
488190,20100106 05:00,QUARTA,0,BOM,NOITE,CENTRO,6,1,2010,5,1,0,1
484538,20100106 07:40,QUARTA,0,BOM,DIA,SUL,6,1,2010,7,1,0,1
484339,20100106 07:50,QUARTA,1,NUBLADO,DIA,LESTE,6,1,2010,7,1,1,5
484361,20100106 08:00,QUARTA,1,NUBLADO,DIA,CENTRO,6,1,2010,8,1,1,5
484338,20100106 08:00,QUARTA,1,NUBLADO,DIA,NORTE,6,1,2010,8,1,1,5
484537,20100106 08:30,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,8,1,0,1
484491,20100106 08:50,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,8,1,0,1
484341,20100106 09:05,QUARTA,2,NUBLADO,DIA,SUL,6,1,2010,9,1,1,5
484340,20100106 10:00,QUARTA,2,NUBLADO,DIA,LESTE,6,1,2010,10,1,1,5
484343,20100106 10:00,QUARTA,1,NUBLADO,DIA,NORTE,6,1,2010,10,1,1,5
484492,20100106 10:10,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,10,1,0,1
484450,20100106 10:25,QUARTA,0,BOM,DIA,NORTE,6,1,2010,10,1,0,1
484452,20100106 10:30,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,10,1,0,1
484344,20100106 10:40,QUARTA,1,NUBLADO,DIA,SUL,6,1,2010,10,1,1,5
484535,20100106 11:30,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,11,1,0,1
484541,20100106 11:37,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,11,1,0,1
484457,20100106 12:20,QUARTA,0,BOM,DIA,NORTE,6,1,2010,12,1,0,1
484478,20100106 12:20,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,12,1,0,1
484345,20100106 12:30,QUARTA,2,NUBLADO,DIA,SUL,6,1,2010,12,1,1,5
484489,20100106 12:45,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,12,1,0,1
484540,20100106 13:15,QUARTA,0,NUBLADO,DIA,SUL,6,1,2010,13,1,0,1
484351,20100106 13:40,QUARTA,1,NUBLADO,DIA,CENTRO,6,1,2010,13,1,1,5
484490,20100106 13:40,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,13,1,0,1
484447,20100106 14:00,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,14,1,0,1
484438,20100106 14:00,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,14,1,0,1
484349,20100106 14:15,QUARTA,2,NUBLADO,DIA,CENTRO,6,1,2010,14,1,1,5
484449,20100106 14:15,QUARTA,0,BOM,DIA,LESTE,6,1,2010,14,1,0,1
484488,20100106 14:18,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,14,1,0,1
484444,20100106 14:20,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,14,1,0,1
484346,20100106 14:30,QUARTA,3,NUBLADO,DIA,SUL,6,1,2010,14,1,1,5
484350,20100106 14:45,QUARTA,1,CHUVOSO,DIA,LESTE,6,1,2010,14,1,1,5
484437,20100106 15:00,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,15,1,0,1
484439,20100106 15:00,QUARTA,0,NUBLADO,DIA,LESTE,6,1,2010,15,1,0,1
484354,20100106 15:10,QUARTA,0,CHUVOSO,DIA,CENTRO,6,1,2010,15,1,1,13
484459,20100106 15:10,QUARTA,0,BOM,DIA,NORTE,6,1,2010,15,1,0,1
484534,20100106 15:15,QUARTA,0,BOM,DIA,CENTRO,6,1,2010,15,1,0,1
484436,20100106 15:15,QUARTA,0,CHUVOSO,DIA,LESTE,6,1,2010,15,1,0,1
484352,20100106 15:20,QUARTA,2,BOM,DIA,LESTE,6,1,2010,15,1,1,5
484461,20100106 15:30,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,15,1,0,1
484460,20100106 15:35,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,15,1,0,1
484542,20100106 15:50,QUARTA,0,BOM,DIA,NORTE,6,1,2010,15,1,0,1
484462,20100106 16:00,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,16,1,0,1
484353,20100106 16:00,QUARTA,2,NUBLADO,DIA,NORTE,6,1,2010,16,1,1,5
484357,20100106 16:10,QUARTA,1,NUBLADO,DIA,CENTRO,6,1,2010,16,1,1,5
488168,20100106 16:15,QUARTA,1,BOM,DIA,SUL,6,1,2010,16,1,1,5
484356,20100106 16:30,QUARTA,1,NUBLADO,DIA,LESTE,6,1,2010,16,1,1,5
484464,20100106 16:35,QUARTA,0,NUBLADO,DIA,NORTE,6,1,2010,16,1,0,1
484355,20100106 16:38,QUARTA,2,NUBLADO,DIA,LESTE,6,1,2010,16,1,1,5
486331,20100106 17:00,QUARTA,1,BOM,DIA,LESTE,6,1,2010,17,1,1,5
484466,20100106 17:15,QUARTA,0,BOM,DIA,NORTE,6,1,2010,17,1,0,1
484434,20100106 17:35,QUARTA,0,BOM,DIA,LESTE,6,1,2010,17,1,0,1
484533,20100106 17:40,QUARTA,0,NUBLADO,DIA,CENTRO,6,1,2010,17,1,0,1
484467,20100106 18:00,QUARTA,0,BOM,NOITE,NORTE,6,1,2010,18,1,0,1
484358,20100106 18:00,QUARTA,1,NUBLADO,NOITE,NORTE,6,1,2010,18,1,1,5
484441,20100106 18:40,QUARTA,0,BOM,NOITE,LESTE,6,1,2010,18,1,0,1
484532,20100106 18:45,QUARTA,0,BOM,NOITE,NORTE,6,1,2010,18,1,0,1
484493,20100106 18:50,QUARTA,0,NUBLADO,NOITE,CENTRO,6,1,2010,18,1,0,1
484480,20100106 18:53,QUARTA,0,NUBLADO,NOITE,NORTE,6,1,2010,18,1,0,1
484435,20100106 18:55,QUARTA,0,NUBLADO,NOITE,LESTE,6,1,2010,18,1,0,1
484483,20100106 19:20,QUARTA,0,BOM,NOITE,NORTE,6,1,2010,19,1,0,1
484360,20100106 19:50,QUARTA,1,NUBLADO,NOITE,CENTRO,6,1,2010,19,1,1,5
484372,20100106 21:10,QUARTA,0,CHUVOSO,NOITE,LESTE,6,1,2010,21,1,0,1
484663,20100106 21:10,QUARTA,0,CHUVOSO,NOITE,NORTE,6,1,2010,21,1,0,1
484487,20100106 21:20,QUARTA,0,CHUVOSO,NOITE,CENTRO,6,1,2010,21,1,0,1
484481,20100106 21:20,QUARTA,0,CHUVOSO,NOITE,NORTE,6,1,2010,21,1,0,1
484484,20100106 21:40,QUARTA,0,CHUVOSO,NOITE,NORTE,6,1,2010,21,1,0,1
484482,20100106 22:00,QUARTA,0,CHUVOSO,NOITE,NORTE,6,1,2010,22,1,0,1
484486,20100106 23:00,QUARTA,0,CHUVOSO,NOITE,NORTE,6,1,2010,23,1,0,1
484362,20100106 23:25,QUARTA,1,CHUVOSO,NOITE,LESTE,6,1,2010,23,1,1,5
484642,20100107 07:10,QUINTA,0,NUBLADO,DIA,SUL,7,1,2010,7,1,0,1
484470,20100107 07:45,QUINTA,0,NUBLADO,DIA,CENTRO,7,1,2010,7,1,0,1
484590,20100107 08:45,QUINTA,0,NUBLADO,DIA,LESTE,7,1,2010,8,1,0,1
484614,20100107 08:55,QUINTA,0,NUBLADO,DIA,LESTE,7,1,2010,8,1,0,1
484442,20100107 09:00,QUINTA,1,NUBLADO,DIA,SUL,7,1,2010,9,1,1,5
484647,20100107 09:20,QUINTA,0,NUBLADO,DIA,SUL,7,1,2010,9,1,0,1
484888,20100107 09:30,QUINTA,0,BOM,DIA,LESTE,7,1,2010,9,1,0,1
484445,20100107 09:55,QUINTA,1,NUBLADO,DIA,NORTE,7,1,2010,9,1,1,5
484585,20100107 10:25,QUINTA,0,NUBLADO,DIA,CENTRO,7,1,2010,10,1,0,1
484588,20100107 10:50,QUINTA,0,BOM,DIA,LESTE,7,1,2010,10,1,0,1
484657,20100107 11:10,QUINTA,0,NUBLADO,DIA,SUL,7,1,2010,11,1,0,1
484599,20100107 12:00,QUINTA,0,NUBLADO,DIA,LESTE,7,1,2010,12,1,0,1
484581,20100107 12:10,QUINTA,0,NUBLADO,DIA,LESTE,7,1,2010,12,1,0,1
484670,20100107 13:20,QUINTA,0,BOM,DIA,CENTRO,7,1,2010,13,1,0,1
484446,20100107 13:40,QUINTA,1,BOM,DIA,NORTE,7,1,2010,13,1,1,5
484597,20100107 13:50,QUINTA,0,NUBLADO,DIA,LESTE,7,1,2010,13,1,0,1
484448,20100107 14:00,QUINTA,2,BOM,DIA,SUL,7,1,2010,14,1,1,5
484664,20100107 15:35,QUINTA,0,NUBLADO,DIA,SUL,7,1,2010,15,1,0,1
484579,20100107 15:45,QUINTA,0,BOM,DIA,LESTE,7,1,2010,15,1,0,1
484665,20100107 16:15,QUINTA,0,BOM,DIA,SUL,7,1,2010,16,1,0,1
